job_id,client_name,client_email,job_value,job_type,job_date,status,assigned_to
5493,Carter Group,nmurphy@kennedy.com,4255,Maintenance,2025-01-23,Completed,Brian Ramirez
5494,Brown-Olson,frencheric@bell.com,4260,Consulting,2025-03-25,Completed,Matthew Kirby
5495,Fernandez-Roberts,wilcoxeric@wright.info,654,Design,2025-10-13,Completed,Nathan Stanton
5496,"Freeman, Mccarthy and Zavala",hensleytracy@montgomery.net,3241,Consulting,2025-07-22,Completed,Mrs. Annette Stevens
5497,Knight PLC,johncarey@jones.com,3614,Maintenance,2026-01-26,Completed,Michelle Miller
5498,Miller-Williams,glenncox@dominguez.biz,1610,Design,2025-08-30,Completed,Rachel Moore
5499,Green-Bray,evansjessica@evans-guerrero.com,4211,Development,2025-10-15,Completed,Jonathon Adkins
5500,Flores Group,john59@baxter.com,1636,Development,2025-06-27,Completed,Benjamin Haas
5501,"Hall, Dominguez and Jackson",alexanderdaugherty@macdonald.info,4860,Development,2025-03-14,Completed,Nicole Gomez
5502,Bullock Ltd,manuelturner@meyers.net,2487,Consulting,2026-02-21,Completed,Jonathan Tate DDS
5503,"Williams, Moore and Adams",acollins@stevens-evans.com,2787,Design,2025-11-29,Completed,Jill Clark
5504,"Green, Matthews and Cohen",ffrancis@olson.com,2856,Development,2025-06-12,Completed,James Miller
5505,Davis Ltd,plucas@castro-hartman.com,337,Maintenance,2025-08-09,Completed,Dennis Neal
5506,Bennett-Pierce,krystal45@huff-wheeler.net,4825,Design,2025-01-13,Completed,Tiffany Martin
5507,Tran and Sons,kelly03@bennett.com,777,Maintenance,2025-10-11,Pending,Pamela Kelly
5508,Owens-Hughes,joseph09@cortez.com,327,Design,2025-10-19,Completed,Bradley Mckenzie
5509,Smith-Hardy,brocktimothy@martinez.com,2423,Development,2025-10-10,Completed,Jeremiah Chung
5510,Ellis Ltd,xjackson@harmon-thomas.com,4900,Maintenance,2025-07-27,Completed,Colin Combs
5511,"Pruitt, Allen and Baldwin",hdorsey@stout.com,4696,Design,2025-06-02,Pending,Alexis Oconnor
5512,Harper-Daniel,ryancooper@smith-harrington.org,4689,Consulting,2026-01-28,Completed,Michelle Juarez
5513,Patterson-Smith,perezjerry@phillips.com,3230,Development,2025-05-12,Completed,Kevin Dean
5514,"Zimmerman, Fernandez and Taylor",gravespamela@gonzales-boyle.org,3961,Development,2026-02-15,Completed,Kaitlin Chambers
5515,"Moore, Bell and Morales",vdennis@king.com,250,Maintenance,2025-10-31,Completed,Jerry Davis
5516,Smith-Barnett,schambers@figueroa.biz,1583,Consulting,2025-02-19,Completed,Joseph Tanner
5517,Morgan Group,halescott@lopez-prince.org,4081,Maintenance,2026-02-19,Completed,Nicholas Hernandez
5518,Ruiz-Bond,andradebrittany@burton.com,2050,Development,2025-05-16,Pending,Rebecca Mccarthy
5519,Wagner Ltd,vburns@clark.org,1141,Consulting,2025-03-08,Completed,Edward Jordan
5520,Roach-Lynch,plyons@stewart.com,1154,Development,2026-01-17,Completed,Sabrina Lyons
5521,"Hayes, Adams and Rodriguez",henry87@aguilar.com,1865,Development,2025-09-18,Completed,Lori Mitchell
5522,Bauer-Alvarez,mwood@everett.com,1834,Consulting,2025-07-27,Completed,Daniel Smith
5523,Fletcher LLC,nburnett@rangel.info,1769,Maintenance,2025-01-30,Pending,Daniel Chambers
5524,Daniel-Maldonado,wavila@perez.com,1745,Development,2025-01-22,Completed,Dorothy Burns
5525,Gardner and Sons,jonathanlong@anthony.com,214,Consulting,2025-10-31,Pending,Richard Henderson
5526,Lopez-Stanley,sneal@hudson.com,4138,Maintenance,2025-01-04,Completed,Timothy Richmond
5527,"Phillips, Robinson and Moran",christina80@dillon-perez.com,369,Development,2025-02-04,Completed,Andrew Gutierrez
5528,Casey-James,thomas84@lowe.com,2532,Consulting,2025-05-02,Completed,Timothy Velez
5529,Shaw-Richards,kking@nelson.com,3358,Development,2025-03-16,Completed,Dennis Hernandez
5530,"Owens, Jones and Lee",choiheather@gutierrez.net,2862,Consulting,2025-12-15,Completed,Jeremy Gregory
5531,Jordan-Haley,benjamin14@jones.net,202,Design,2025-11-18,Completed,Penny Robinson
5532,"Alexander, Nguyen and Mcclure",balvarez@boyer.com,4743,Consulting,2025-10-01,Completed,Jason Massey
5533,Mckee Group,harrisjames@wilkins-weeks.com,1753,Design,2025-11-25,Completed,Melinda Lyons
5534,Robinson-Carrillo,timothydavila@wilson.com,389,Development,2025-04-26,Completed,John Gomez
5535,Valdez-Pugh,ayalashelby@phelps.com,4509,Maintenance,2026-02-24,Completed,Bradley Mclaughlin
5536,Hodge-Choi,james75@mccullough.com,4799,Design,2025-05-14,Pending,Peter Moore
5537,Henry-Ruiz,anthonymurphy@jones-finley.org,373,Design,2025-01-16,Completed,Thomas Doyle
5538,Morrison-Silva,anthony24@walker.info,3815,Design,2025-01-12,Completed,Luke Deleon
5539,Alexander-Barrera,katherinehill@davis-bailey.com,1618,Design,2025-11-19,Completed,Mr. Mark Johns
5540,Yates Ltd,jacob74@mcconnell.biz,4278,Maintenance,2025-08-08,Pending,Dustin Martin
5541,Kramer and Sons,matthew93@cooper.biz,2052,Development,2025-03-03,Completed,Cynthia Gibbs
5542,Martin-Meza,andradestephen@norris-salazar.org,4721,Design,2025-01-26,Completed,Megan Murphy
5543,"Johnston, Gallagher and Rogers",snyderjerry@butler-ayala.com,2495,Maintenance,2025-03-18,Completed,Alexandra Silva
5544,Miller Inc,jessicaevans@gomez.biz,1495,Consulting,2025-06-22,Pending,Adriana Ramos
5545,Newman Ltd,elizabethowens@fitzgerald-white.org,3934,Development,2025-02-20,Completed,Michael Williams
5546,"Wood, Robinson and Cruz",linda23@wu.com,2475,Development,2025-02-16,Completed,Stanley Singleton
5547,Carey PLC,theodorewilliams@collins.com,1187,Development,2025-01-14,Completed,Joshua Jones
5548,Hammond and Sons,lesliethompson@howard.com,3415,Development,2025-04-01,Completed,Douglas Graham
5549,Yang LLC,gshaffer@mccormick-keller.org,3442,Consulting,2025-04-12,Completed,Jesse Hawkins
5550,Johnson and Sons,hellis@knox.com,4880,Development,2025-08-28,Completed,Andrew Stewart
5551,"Reyes, Martinez and Miller",annawhitney@smith.net,3079,Development,2026-02-09,Completed,Steven Bender
5552,Coleman-Reyes,mdominguez@williams.com,1045,Design,2025-06-28,Completed,Regina Martinez
5553,Duran LLC,pamelamckenzie@king.biz,2216,Design,2026-02-06,Completed,Alan Jones
5554,Ramirez Group,hughesjake@johnson.com,2789,Design,2025-01-24,Completed,Eric Frazier
5555,Roman-Wright,zacharycontreras@wong-martinez.info,2178,Consulting,2025-04-06,Completed,Joshua Sparks
5556,Barber Ltd,sonyaphillips@thomas.biz,3155,Development,2025-03-11,Pending,Dawn Hopkins
5557,Reyes PLC,sjohnson@cantrell-wood.com,2347,Design,2025-09-17,Completed,Janet Dorsey
5558,"Davis, Martinez and Brown",nicole76@harding.com,1308,Consulting,2025-07-19,Completed,Stacy Hicks
5559,"Terry, Krueger and Bush",kevintownsend@wilcox.biz,4738,Maintenance,2025-12-08,Completed,Laura Sullivan
5560,Hernandez and Sons,jorge55@garcia.info,4019,Consulting,2025-07-29,Completed,Johnny Brown
5561,"Hall, Jackson and Everett",parsonskaren@jackson-brown.org,1601,Development,2025-02-16,Completed,Justin Austin
5562,Lee-Smith,amyperez@shaw.com,3107,Development,2025-01-06,Completed,Emily Schwartz
5563,"White, Fernandez and Thomas",riverssandra@potter-pollard.com,3709,Design,2025-04-29,Completed,John Jackson
5564,Robles-Allen,michellematthews@yang-porter.com,2478,Consulting,2025-01-10,Completed,Jonathan Martin
5565,"Chaney, Hunter and Hebert",nwilliams@richards.info,4559,Consulting,2025-06-15,Pending,Marc Molina
5566,"Sullivan, Cooper and Marshall",saragreen@lyons.com,984,Consulting,2026-01-15,Completed,Julia Underwood
5567,Foster and Sons,davismatthew@warren.com,1644,Consulting,2026-02-24,Completed,Nicole Welch
5568,"Fisher, Bartlett and Scott",pjohnson@andrews.com,817,Maintenance,2025-12-10,Completed,William Bryant
5569,"Mendoza, Rogers and Perry",ryan37@lopez-lopez.com,3324,Maintenance,2025-06-25,Pending,William Ramirez
5570,Reed-Rodriguez,gregoryhammond@kent-lang.biz,2739,Design,2025-12-17,Completed,Christina Brandt
5571,Griffin-Newton,wjordan@adams.com,529,Consulting,2025-11-02,Completed,Randy Ayala
5572,"Garrison, Lawson and Cross",jerryknight@dean.org,335,Design,2025-11-01,Completed,Michael Flynn
5573,Jackson-Wright,foxregina@andersen.com,2806,Maintenance,2025-09-18,Completed,Elizabeth Sullivan
5574,Chavez-Richmond,blackwellstacey@george.com,1429,Development,2025-12-25,Completed,Todd Rivera
5575,Miller Group,dwhite@roberson.info,1345,Development,2026-02-13,Completed,Gregory Garcia
5576,Hernandez LLC,susan85@jones.com,1997,Design,2026-02-24,Pending,Traci Powell
5577,Griffin-Lee,hbarber@garcia-hughes.com,1073,Design,2026-02-24,Pending,Margaret Castro
5578,Glass-Sanchez,victor08@villanueva.com,2932,Maintenance,2025-09-04,Pending,Joseph Hernandez
5579,"Hill, Thompson and Wilkinson",lhenson@medina.com,3983,Consulting,2025-03-29,Completed,Angela Powers
5580,Wright-Smith,walkerrobert@garcia-buchanan.com,2516,Design,2025-07-06,Completed,Tracy Mccoy
5581,Rodriguez-Wilson,cherylramirez@miller.com,2045,Development,2026-01-17,Completed,Tammy Webb
5582,Jones-Garcia,marylarsen@washington.biz,421,Consulting,2025-11-23,Completed,John Buckley
5583,Sutton Ltd,petersonsarah@mitchell.net,1219,Development,2025-07-06,Completed,Chad Valdez
5584,Cantrell Inc,llester@alvarado-vasquez.com,4732,Development,2025-01-09,Completed,Brett Gonzalez
5585,"Schultz, Strickland and Perry",jonesshelia@murphy.com,1282,Design,2025-12-29,Pending,Pamela Ware
5586,Anderson LLC,fjohnson@perry-soto.com,1107,Maintenance,2025-03-29,Completed,Andrea Mcmahon
5587,"Johnson, Downs and Haynes",charles24@hayes-west.org,2174,Consulting,2026-01-14,Completed,Angela Burke
5588,"Wagner, Brown and Andrade",nrodriguez@allen-johnson.com,2725,Maintenance,2025-12-29,Completed,Michael Wade
5589,"Ward, Reynolds and Hendrix",baileylaura@combs.com,1414,Design,2025-06-24,Cancelled,James Knight
5590,Nguyen Ltd,ericmorales@sanders.com,3948,Maintenance,2026-01-06,Completed,Randy Lamb
5591,"Morales, Jones and Welch",njones@hamilton-foster.com,258,Maintenance,2025-08-30,Completed,Michaela Jackson
5592,"Brown, Grimes and Christian",tatenatalie@williams-parsons.biz,1583,Consulting,2026-01-23,Completed,Megan Hodges
5593,"Wood, Vargas and Booth",ajackson@roberson.org,1709,Design,2025-10-02,Completed,Courtney Hines
5594,"Johnson, Perez and Saunders",kathleenreid@hughes.com,1780,Design,2026-02-13,Completed,Melissa Meyers
5595,Payne Inc,kenneth60@ray.biz,986,Design,2025-10-09,Completed,Lisa Fernandez
5596,"Knight, Ochoa and Rodriguez",mark53@mercer-ray.info,838,Consulting,2025-05-27,Completed,Carol Weaver
5597,Nichols-Crawford,victoriamalone@baker.com,2390,Development,2025-04-27,Cancelled,Cheryl Kelly
5598,York and Sons,edwardryan@thompson.com,674,Maintenance,2025-07-07,Completed,Lindsay Barnes
5599,"Johnson, Boyd and Turner",vsanchez@cole-kane.com,4203,Consulting,2025-10-19,Pending,Michelle Smith
5600,Caldwell-White,ewatson@simpson-zhang.com,2554,Development,2025-12-17,Pending,Elizabeth Austin
5601,Peterson-Barrett,fjohnson@tucker.info,4172,Design,2025-06-02,Completed,Katelyn Humphrey
5602,Cox-Bell,jamesshields@williams.com,643,Design,2026-01-01,Completed,Sean Sloan
5603,Powell-Keller,xpeterson@white.info,1214,Design,2025-05-24,Completed,Steve Owens
5604,Evans Ltd,joy75@chung.biz,1642,Consulting,2026-01-24,Cancelled,Vanessa Reyes
5605,Page LLC,princephyllis@brown-parker.com,815,Consulting,2025-03-25,Completed,Jonathan Williams
5606,Henderson-Bullock,wwelch@wilson-fields.com,4579,Design,2026-01-17,Completed,Timothy Watson
5607,Harmon Group,icarson@best.biz,4998,Development,2025-11-08,Cancelled,Dwayne Christensen
5608,Moore-Franklin,christopher77@evans-allen.com,2181,Design,2025-06-26,Cancelled,Natalie Hoffman
5609,Cooper-Moreno,shari00@chavez.com,3279,Consulting,2025-05-17,Completed,Shelly Watson
5610,"Brewer, Greer and Villarreal",hernandezsharon@fleming-hamilton.com,2595,Consulting,2025-04-05,Completed,Jacob Velazquez
5611,Mason-Miller,ptaylor@young-moore.com,4402,Consulting,2025-05-10,Completed,James Blackburn
5612,Yoder-Dawson,jeffreygibbs@miller-roach.biz,245,Maintenance,2026-02-23,Completed,Rachel Jordan
5613,Mercer-Rice,bakercynthia@kerr.com,2792,Consulting,2025-01-02,Completed,James Anderson
5614,"Rice, Reyes and Hodges",gary52@arias.com,4578,Development,2025-07-13,Completed,Elizabeth Robinson
5615,Meyer-Gamble,michellehebert@walker-osborne.biz,4028,Consulting,2026-01-16,Completed,Christian Mcdowell
5616,"Patrick, Jacobs and Williamson",alvarezashley@brown.com,2799,Development,2025-11-15,Completed,Judy Reyes
5617,"Rose, Torres and Wilson",cindy66@gibson-contreras.com,3941,Design,2025-06-21,Completed,Angelica Carter
5618,"Pham, Spencer and Pierce",daniellesanchez@williams.com,4326,Consulting,2025-09-30,Cancelled,Charles Pruitt
5619,Jordan Ltd,julie39@anderson-archer.com,1585,Development,2025-05-15,Pending,Elizabeth Myers
5620,Powell-Ross,edward50@erickson.com,218,Consulting,2025-11-19,Completed,Jonathan Farrell
5621,Miller Group,summerslinda@jones-smith.info,2034,Development,2025-03-26,Completed,Eric Smith
5622,"Barber, Berry and Weber",cynthia47@hart-robinson.net,1938,Maintenance,2025-10-05,Pending,Anthony Pratt
5623,Lewis Inc,justin02@lewis.com,1564,Design,2025-06-03,Completed,Jasmin Williams
5624,Jones-Jones,matthew30@barton.biz,2323,Development,2025-05-10,Completed,John Garza
5625,Kim-Zhang,collinsmichael@powell.com,238,Consulting,2025-01-13,Completed,Terri Gardner
5626,Leonard-Chambers,jacqueline20@berg-jenkins.com,2369,Development,2025-03-23,Completed,Emily Warner
5627,Boyer Inc,jonathan81@green-olson.info,151,Development,2026-01-13,Completed,Richard Peters
5628,Hammond-Harris,cody90@stewart-barry.com,4554,Design,2026-01-23,Completed,Jonathan Nichols
5629,Smith PLC,ogonzalez@thomas.com,2492,Design,2025-06-08,Completed,Ronnie Edwards
5630,Frey LLC,johnsondenise@barrett.biz,1717,Consulting,2025-12-17,Completed,Vanessa Williams
5631,Henry-Rodriguez,westamanda@hoffman.com,2235,Maintenance,2025-05-16,Completed,Tracy Arnold
5632,Schultz PLC,corey82@sampson.net,221,Development,2026-01-13,Completed,Tracy Mcdonald
5633,Mullen-Gomez,pbender@hall-cooley.com,182,Maintenance,2025-08-08,Completed,Mr. Gary Williams
5634,"Morris, Chavez and Cook",robinward@martinez.com,3128,Design,2025-12-25,Pending,Joshua Huff
5635,West-Armstrong,crystal75@ray.com,3886,Consulting,2025-09-20,Completed,Martha Sawyer
5636,Williams-Harris,robert10@gonzales.org,1858,Design,2025-08-20,Completed,Eric James
5637,Jones-Lee,lisabrown@watkins.com,3962,Design,2025-05-19,Completed,Melissa Vasquez
5638,Campbell-Mendoza,dennis52@holland.com,1087,Development,2025-09-02,Completed,Todd Mcdonald
5639,"Potter, Morgan and Molina",ucarlson@armstrong.com,2026,Development,2026-01-22,Completed,Ryan Lane
5640,Gordon-Perez,aimeeayala@sexton-howard.com,3618,Maintenance,2026-02-23,Completed,Rodney Brown MD
5641,"Mason, Spence and Stone",zachary57@peterson-torres.com,1873,Maintenance,2025-01-29,Completed,Richard Bray
5642,Patterson and Sons,steven10@davis.net,3061,Consulting,2025-08-21,Completed,Todd Cruz
5643,Pierce PLC,daniel78@hull.com,399,Design,2026-02-06,Pending,Nathaniel Hayes
5644,"Miller, Donovan and Payne",ogutierrez@hammond.biz,4540,Maintenance,2025-03-10,Completed,Shelby Newman
5645,"Garcia, Lewis and Mays",jeremylong@hernandez.com,3099,Consulting,2025-08-31,Completed,David Gonzalez
5646,Martinez-Ford,donnabeard@valdez-garcia.net,2450,Design,2025-01-22,Completed,Michele Petersen
5647,Crosby-Marsh,shortkyle@smith-collins.com,2615,Maintenance,2025-12-14,Completed,Patrick Cabrera
5648,Santana-Underwood,wjohnson@diaz-lee.com,192,Consulting,2025-09-18,Completed,James Curry
5649,"Trevino, Medina and Rogers",johndavenport@young.org,4564,Development,2025-05-10,Completed,Monica Miller
5650,Johnson-Anderson,xcrawford@payne-edwards.org,576,Development,2025-11-10,Completed,Jay Keller
5651,Harvey Inc,gwoods@barron.com,4578,Development,2025-07-30,Pending,Mr. Kevin Mccormick
5652,Jones-Bailey,hammondalexander@gibson.biz,452,Maintenance,2025-03-19,Completed,Scott Frazier
5653,Chavez-Robinson,timothymorris@ramirez-evans.com,2948,Consulting,2025-08-04,Completed,Sarah Fleming
5654,Wood-Ball,pnewton@baker.com,3069,Design,2025-12-05,Pending,Lisa Spencer
5655,White Inc,taylorjohn@kent.biz,2174,Consulting,2025-08-25,Completed,Gregory Williams
5656,Burnett PLC,nflynn@henry-jones.com,2894,Design,2025-09-26,Completed,Dr. Ashley Montgomery
5657,Neal Inc,morganlisa@bell.org,2805,Development,2026-02-17,Completed,Travis Berg
5658,Johnson PLC,robertoliver@guerrero-johnson.com,179,Consulting,2025-12-31,Completed,Shawn Young
5659,Mendez-Garrett,kimberly32@king.info,1739,Development,2025-10-30,Pending,Katrina Collins
5660,Jones-Graves,taylor91@watkins.com,3832,Maintenance,2025-07-11,Completed,Lawrence Powers
5661,"Watson, Navarro and Roberson",ashley33@huynh-roberson.com,4424,Design,2025-01-25,Completed,Vanessa Taylor
5662,Lee-Dunn,dianemorgan@olson.biz,1314,Consulting,2025-06-07,Cancelled,Amy Alexander
5663,"Clarke, Myers and Roman",isabellalambert@perez.com,2027,Development,2025-04-22,Completed,Jason Martinez
5664,Thornton Group,smithamy@hayes.com,4304,Design,2025-08-03,Pending,Kayla Tapia
5665,"Thompson, Coleman and Bishop",barnesjennifer@rodgers-moore.com,2976,Development,2025-04-17,Completed,Kerry Rogers
5666,Pollard-Gross,susanhoward@garner.com,1199,Maintenance,2026-01-06,Completed,Michael Cochran
5667,Mckinney-Newton,charlescollins@dalton-hoffman.com,2197,Development,2025-02-25,Completed,Scott Solomon
5668,"Richardson, Kelley and Wilson",ericdoyle@hawkins-anderson.com,4050,Design,2025-06-09,Completed,Randy Camacho
5669,"Vazquez, Schwartz and Price",herringjennifer@murphy.com,389,Maintenance,2025-09-02,Completed,Steven Hernandez
5670,Wang-Campbell,sullivanemily@davidson.com,3912,Consulting,2026-01-05,Completed,Joseph Wade
5671,Adkins and Sons,huffnatalie@wilson.info,781,Consulting,2025-04-23,Completed,Kevin Miranda
5672,Gonzalez Group,fcarter@davis.com,3922,Design,2025-01-12,Pending,Alex Woods
5673,"Parker, Schneider and Mayer",mcclainbrandon@miller.com,592,Development,2026-01-24,Completed,Scott Gonzalez
5674,Richardson LLC,ryan06@maynard.com,1733,Consulting,2025-12-28,Completed,Zachary Mueller
5675,Montgomery-Murray,millerryan@price-smith.com,4475,Development,2025-11-01,Completed,Patricia Vincent
5676,Hensley Group,vargasjessica@jones.com,1713,Development,2026-02-08,Completed,William Adams
5677,"Adams, Young and Palmer",holmessean@davila.com,4224,Maintenance,2025-04-08,Completed,Tiffany Anderson
5678,Little LLC,mweaver@collier.com,3255,Development,2025-07-20,Completed,Carlos Rogers
5679,"Jacobs, Kline and Johnson",tbarnes@martinez-moreno.info,1770,Development,2025-02-04,Completed,Gabriel Hunter
5680,"Harris, Ballard and Jennings",stephenwang@weaver.com,616,Design,2025-05-25,Completed,Jonathan Morris
5681,"Norman, Heath and Gaines",theresa56@collins.biz,762,Consulting,2025-08-16,Completed,Marcus Hall
5682,Mack Inc,tina65@khan.com,2036,Consulting,2025-02-18,Completed,Michelle King
5683,"Harris, Potter and Simmons",osanchez@howell.com,3864,Development,2025-02-10,Completed,Grant Long
5684,Camacho Inc,paulabrown@jones-ferguson.com,4461,Maintenance,2025-03-04,Completed,Kaitlin Smith
5685,Vance-Espinoza,jeffery47@hensley.com,286,Development,2025-06-10,Completed,Travis Taylor
5686,Thomas Ltd,jimmydean@jones.info,2116,Maintenance,2025-01-31,Completed,Kristopher Jones
5687,Lewis and Sons,rosejared@herman-stewart.com,323,Consulting,2025-12-17,Completed,Michael Barron
5688,Hale-Hall,xarnold@curtis.info,4200,Maintenance,2025-02-16,Completed,Tamara Johnson
5689,Chang-Rojas,matthew78@carter-stewart.com,3701,Maintenance,2025-04-03,Completed,John Bowen
5690,Brennan-Shaw,catherine00@smith-smith.com,2147,Maintenance,2025-05-12,Completed,Kristen Austin
5691,"Kennedy, Harris and Grant",sabrinagarcia@snyder.com,1799,Consulting,2025-07-21,Completed,Kayla Phillips
5692,"Fields, Johnson and Moreno",melissareese@hubbard-fuller.com,4959,Development,2026-02-22,Completed,Rachel Martinez
